Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Marketing Status,Licensure,Ref. Product Proper Name,Supplement Number,Submission Type,License Number,Product Number,Center,Orphan Exclusivity Exp. Date,Approval_Status,Approval_Status_binary
"Alexion Pharmaceuticals, Inc.",125166.0,Other,Other,351(a),300,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.463936604468925,1.0,CDER,Other,Approved,1
"Genentech, Inc.",125075.0,Other,Other,351(a),125,Injection ,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,6.955592608396297,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,159721.25,Other,Other,351(a),2,Injection ,Intramuscular,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.67368812926773,1.0,CDER,Other,Approved,1
BioMarin Pharmaceutical Inc.,125460.0,Other,Other,351(a),5,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.408530566894626,1.0,CDER,Other,Approved,1
Bristol-Myers Squibb Company,159721.25,Other,Other,351(a),300,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.446585099157725,1.0,CDER,Other,Approved,1
Bristol-Myers Squibb Company,159721.25,Other,Other,351(a),400,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.446585099157725,2.0,CDER,Other,Approved,1
Swedish Orphan Biovitrum AB (publ),159721.25,Other,Other,351(a),10,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.528331766707247,1.0,CDER,Other,Approved,1
Swedish Orphan Biovitrum AB (publ),159721.25,Other,Other,351(a),50,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.528331766707247,2.0,CDER,Other,Approved,1
Swedish Orphan Biovitrum AB (publ),159721.25,Other,Other,351(a),100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,4,Supplement,7.528331766707247,3.0,CDER,Other,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),30,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,4-Oct-25,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),60,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,2.0,CDER,4-Oct-25,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),105,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,3.0,CDER,4-Oct-25,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),150,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,4.0,CDER,4-Oct-25,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),300,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,17,Supplement,6.955592608396297,5.0,CDER,4-Oct-25,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),12,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,18,Supplement,6.955592608396297,6.0,CDER,4-Oct-25,Approved,1
"Astellas Pharma US, Inc.",159721.25,Other,Other,351(a),20,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.661527081358517,1.0,CDER,24-Mar-02,Approved,1
"Astellas Pharma US, Inc.",159721.25,Other,Other,351(a),30,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.661527081358517,2.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,103234.0,Other,Other,351(a),10,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,1.0,CDER,31-Dec-97,Approved,1
Amgen Inc.,103234.0,Other,Other,351(a),2,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,4.0,CDER,31-Dec-97,Approved,1
Amgen Inc.,103234.0,Other,Other,351(a),3,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,5.0,CDER,31-Dec-97,Approved,1
Amgen Inc.,103234.0,Other,Other,351(a),4,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,7.0,CDER,31-Dec-97,Approved,1
Amgen Inc.,103234.0,Other,Other,351(a),20,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Vial,Rx,Licensed,nan,0,Supplement,6.985641817639208,2.0,CDER,31-Dec-97,Rejected or Not Approved,0
Amgen Inc.,103234.0,Other,Other,351(a),20,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Vial,Rx,Licensed,nan,0,Supplement,6.985641817639208,3.0,CDER,31-Dec-97,Rejected or Not Approved,0
Amgen Inc.,103234.0,Other,Other,351(a),40,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Supplement,6.985641817639208,6.0,CDER,31-Dec-97,Rejected or Not Approved,0
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,2,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,Other,0,Original,7.5883236773352225,1.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,3,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,Other,0,Original,7.5883236773352225,2.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,4,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,Other,0,Original,7.5883236773352225,3.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,10,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,Other,0,Original,7.5883236773352225,4.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,40,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,Other,0,Original,7.5883236773352225,5.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,20,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Vial,Rx,Licensed,Other,5,Supplement,7.5883236773352225,6.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",125545.0,Other,Other,351(k) Biosimilar,20,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Vial,Rx,Licensed,Other,5,Supplement,7.5883236773352225,7.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,159721.25,Other,Other,351(a),70,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,0,Original,6.985641817639208,1.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,159721.25,Other,Other,351(a),70,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,nan,0,Original,6.985641817639208,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Amgen Inc.,159721.25,Other,Other,351(a),140,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,1,Supplement,6.985641817639208,3.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,159721.25,Other,Other,351(a),140,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,nan,1,Supplement,6.985641817639208,4.0,CDER,24-Mar-02,Rejected or Not Approved,0
Immunex Corporation,103795.0,Other,Other,351(a),25,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.0326242610280065,1.0,CDER,27-May-06,Rejected or Not Approved,0
Immunex Corporation,103795.0,Other,Other,351(a),25,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,nan,1001,Supplement,7.0326242610280065,2.0,CDER,27-May-06,Approved,1
Immunex Corporation,103795.0,Other,Other,351(a),50,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,5184,Supplement,7.0326242610280065,3.0,CDER,27-May-06,Approved,1
Immunex Corporation,103795.0,Other,Other,351(a),25,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,5322,Supplement,7.0326242610280065,4.0,CDER,27-May-06,Approved,1
Immunex Corporation,103795.0,Other,Other,351(a),50,Injection ,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,5556,Supplement,7.0326242610280065,5.0,CDER,27-May-06,Approved,1
Immunex Corporation,103795.0,Other,Other,351(a),25,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,5577,Supplement,7.0326242610280065,7.0,CDER,27-May-06,Approved,1
Immunex Corporation,103795.0,Other,Other,351(a),50,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,0,Supplement,7.0326242610280065,6.0,CDER,27-May-06,Rejected or Not Approved,0
Sandoz Inc.,159721.25,Other,Other,351(k) Biosimilar,25,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,Other,0,Original,7.602900462204755,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Sandoz Inc.,159721.25,Other,Other,351(k) Biosimilar,50,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,Other,0,Original,7.602900462204755,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Sandoz Inc.,159721.25,Other,Other,351(k) Biosimilar,50,Injection ,Subcutaneous,Autoinjector,Disc,Licensed,Other,0,Original,7.602900462204755,3.0,CDER,24-Mar-02,Rejected or Not Approved,0
Sandoz Inc.,159721.25,Other,Other,351(k) Biosimilar,25,For Injection,Subcutaneous,Multi-Dose Vial,Disc,Licensed,Other,18,Supplement,7.602900462204755,4.0,CDER,24-Mar-02,Rejected or Not Approved,0
"Samsung Bioepis Co., Ltd.",159721.25,Other,Other,351(k) Interchangeable,50,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,Other,0,Original,7.624130585661289,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
"Samsung Bioepis Co., Ltd.",159721.25,Other,Other,351(k) Interchangeable,25,Injection,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,Other,0,Original,7.624130585661289,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
"Samsung Bioepis Co., Ltd.",159721.25,Other,Other,351(k) Biosimilar,50,Injection ,Subcutaneous,Autoinjector,Disc,Licensed,Other,1,Supplement,7.624130585661289,3.0,CDER,24-Mar-02,Rejected or Not Approved,0
Amgen Inc.,125522.0,Other,Other,351(a),140,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,6.985641817639208,1.0,CDER,Other,Approved,1
Amgen Inc.,125522.0,Other,Other,351(a),140,Injection ,Subcutaneous,Autoinjector,Disc,Licensed,nan,0,Original,6.985641817639208,2.0,CDER,Other,Rejected or Not Approved,0
Amgen Inc.,125522.0,Other,Other,351(a),420,Injection ,Subcutaneous,Autoinjector,Disc,Licensed,nan,1,Supplement,6.985641817639208,3.0,CDER,Other,Rejected or Not Approved,0
Other,159721.25,Other,Other,351(a),100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.663407664893479,1.0,CDER,Other,Approved,1
Amgen Inc.,103353.0,Other,Other,351(a),300,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,1.0,CDER,Other,Approved,1
Amgen Inc.,103353.0,Other,Other,351(a),480,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,nan,0,Original,6.985641817639208,2.0,CDER,Other,Approved,1
Amgen Inc.,103353.0,Other,Other,351(a),300,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,1043,Supplement,6.985641817639208,3.0,CDER,Other,Approved,1
Amgen Inc.,103353.0,Other,Other,351(a),480,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,1043,Supplement,6.985641817639208,4.0,CDER,Other,Approved,1
Sandoz Inc.,125553.0,Other,Other,351(k) Biosimilar,300,Injection ,"Intravenous, Subcutaneous ",Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.602900462204755,1.0,CDER,24-Mar-02,Approved,1
Sandoz Inc.,125553.0,Other,Other,351(k) Biosimilar,480,Injection ,"Intravenous, Subcutaneous ",Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.602900462204755,2.0,CDER,24-Mar-02,Approved,1
Sandoz Inc.,125553.0,Other,Other,351(k) Biosimilar,300,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Disc,Licensed,filgrastim,32,Supplement,7.602900462204755,3.0,CDER,24-Mar-02,Rejected or Not Approved,0
Sandoz Inc.,125553.0,Other,Other,351(k) Biosimilar,480,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Disc,Licensed,filgrastim,32,Supplement,7.602900462204755,4.0,CDER,24-Mar-02,Rejected or Not Approved,0
"Hospira Inc., a Pfizer Company",159721.25,Other,Other,351(k) Biosimilar,300,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,filgrastim,0,Original,7.5883236773352225,1.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",159721.25,Other,Other,351(k) Biosimilar,480,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,filgrastim,0,Original,7.5883236773352225,2.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",159721.25,Other,Other,351(k) Biosimilar,300,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.5883236773352225,3.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",159721.25,Other,Other,351(k) Biosimilar,480,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.5883236773352225,4.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),225,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.6093665379542115,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),225,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,2,Supplement,7.6093665379542115,2.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),120,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,0,Original,7.545389749611823,1.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),120,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.545389749611823,2.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),100,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,3,Supplement,7.545389749611823,3.0,CDER,24-Mar-02,Approved,1
BioMarin Pharmaceutical Inc.,125117.0,Other,Other,351(a),5,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.408530566894626,1.0,CDER,Other,Approved,1
Wyeth Pharmaceuticals LLC,159721.25,Other,Other,351(a),4,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,1.3862943611198906,1.0,CDER,Other,Approved,1
Other,125327.0,Other,Other,351(a),1,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.529406457837013,1.0,CDER,Other,Approved,1
"Janssen Biotech, Inc.",125289.0,Other,Other,351(a),50,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",125289.0,Other,Other,351(a),50,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.5310163320779155,2.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",125289.0,Other,Other,351(a),100,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,77,Supplement,7.5310163320779155,3.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",125289.0,Other,Other,351(a),100,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,77,Supplement,7.5310163320779155,4.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",125433.0,Other,Other,351(a),50,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,Other,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),100,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),100,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,1,Supplement,7.5310163320779155,2.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),200,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,21,Supplement,7.5310163320779155,3.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),200,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,21,Supplement,7.5310163320779155,4.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),200,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,21,Supplement,7.5310163320779155,5.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),200,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.645875825184813,1.0,CDER,Other,Approved,1
Other,125019.0,Other,Other,351(a),3,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.67786350067821,1.0,CDER,Other,Approved,1
"Boehringer Ingelheim Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),2,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.604396348796338,1.0,CDER,Other,Approved,1
"Takeda Pharmaceuticals U.S.A., Inc.",125151.0,Other,Other,351(a),6,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.549082710812286,1.0,CDER,Other,Approved,1
Other,125360.0,Other,Other,351(a),50,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5126175446745105,1.0,CDER,24-Mar-02,Approved,1
Other,125360.0,Other,Other,351(a),100,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5126175446745105,2.0,CDER,24-Mar-02,Approved,1
Other,125360.0,Other,Other,351(a),200,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,nan,66,Supplement,7.5126175446745105,3.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",103772.0,Other,Other,351(a),100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,Other,Approved,1
"CELLTRION, Inc.",125544.0,Other,Other,351(k) Biosimilar,100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,Other,0,Original,7.599401333415815,1.0,CDER,24-Mar-02,Approved,1
"Samsung Bioepis Co., Ltd.",159721.25,Other,Other,351(k) Biosimilar,100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,Other,0,Original,7.624130585661289,1.0,CDER,24-Mar-02,Approved,1
Pfizer Ireland Pharmaceuticals,159721.25,Other,Other,351(k) Biosimilar,100,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,Other,0,Original,7.630946580890459,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Amgen Inc.,159721.25,Other,Other,351(k) Biosimilar,100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,Other,0,Original,6.985641817639208,1.0,CDER,24-Mar-02,Approved,1
Wyeth Pharmaceuticals LLC,159721.25,Other,Other,351(a),0,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,1.3862943611198906,1.0,CDER,Other,Approved,1
Hoffmann-La Roche Inc.,103145.0,Other,Other,351(a),3,For Injection,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,nan,0,Original,4.919980925828125,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),3,For Injection,"Intramuscular, Intravenous, Subcutaneous",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,1.0986122886681098,1.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),5,For Injection,"Intramuscular, Intravenous, Subcutaneous",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,1.0986122886681098,2.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),10,For Injection,"Subcutaneous, Intravenous, Intralesional, Intramuscular",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,1.0986122886681098,3.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),18,For Injection,"Intramuscular, Intravenous, Subcutaneous",Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,5.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),25,For Injection,"Intramuscular, Intravenous, Subcutaneous",Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,1.0986122886681098,4.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),50,For Injection,"Intramuscular, Intravenous, Subcutaneous",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,6.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),3,Injection ,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,7.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),5,Injection ,"Intralesional, Intramuscular, Subcutaneous",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.0,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),10,Injection ,"Intralesional, Intramuscular, Subcutaneous",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),18,Injection ,"Subcutaneous, Intramuscular",Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),25,Injection ,"Intralesional, Intramuscular, Subcutaneous",Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),3,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),5,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103132.0,Intron A,interferon alfa-2b,351(a),10,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,nan,0,Supplement,1.0986122886681098,8.5,CDER,21-Nov-95,Rejected or Not Approved,0
Other,103663.0,Other,Other,351(a),9,Injection ,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,7.532623618788788,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
